Age,Gender,Income,Socks_Owned,Frequent_Losers,City_Location
40,Female,114698,18,False,Dallas
77,Male,141061,18,False,Austin
55,Male,31090,20,False,Fort Worth
9,Female,21683,9,False,Chicago
67,Male,139745,13,False,San Francisco
23,Female,56818,8,False,Seattle
58,Female,126681,1,False,New York
88,Female,119556,17,False,Dallas
25,Male,49034,6,False,Phoenix
27,Female,68458,12,False,San Antonio
23,Female,54444,10,False,San Jose
49,Female,42591,15,False,Jacksonville
53,Male,110493,13,False,San Diego
62,Female,109043,15,False,San Diego
47,Male,27081,10,False,Jacksonville
73,Male,126089,17,False,Austin
33,Female,55201,2,False,Houston
38,Female,121374,17,False,Denver
21,Female,40913,12,False,Charlotte
76,Male,97045,3,False,San Antonio
56,Female,47912,17,False,San Jose
44,Male,38860,18,False,Phoenix
77,Female,88934,9,False,Denver
58,Male,27287,16,False,San Jose
64,Male,105502,9,False,Fort Worth
64,Female,50211,19,False,Washington
82,Female,131804,3,False,Chicago
21,Male,25359,15,False,Jacksonville
20,Female,51041,7,False,Dallas
42,Male,108150,9,False,San Francisco
78,Male,124192,1,False,Phoenix
63,Male,133008,3,False,Austin
58,Male,39780,10,False,Houston
41,Male,110527,16,False,Charlotte
56,Male,81714,7,False,Philadelphia
40,Female,53054,18,False,Dallas
60,Male,135509,16,False,San Jose
69,Female,106019,1,False,Fort Worth
65,Male,49574,12,False,San Antonio
47,Female,115263,14,False,Philadelphia
60,Male,77696,6,False,Los Angeles
79,Female,144933,7,False,Los Angeles
29,Male,85889,10,False,San Jose
39,Female,80286,3,False,San Antonio
56,Female,106066,14,False,Jacksonville
60,Male,149550,14,False,Los Angeles
46,Female,98590,8,False,Seattle
93,Male,136251,20,False,San Diego
68,Male,122479,13,False,Dallas
32,Male,95769,12,False,San Diego
58,Male,33332,1,False,San Francisco
61,Female,61557,19,False,Denver
75,Female,133760,18,False,San Jose
62,Male,81044,2,False,Phoenix
51,Male,49538,19,False,Charlotte
33,Male,100280,11,False,Austin
50,Male,137415,3,False,Dallas
32,Female,69945,3,False,Dallas
39,Female,23218,19,False,Fort Worth
25,Male,78771,4,False,San Antonio
68,Female,55933,11,False,Charlotte
48,Female,67529,3,False,San Diego
32,Female,38798,13,False,Seattle
72,Male,127107,20,False,Washington
95,Male,144280,5,False,New York
27,Female,37811,15,False,Fort Worth
59,Male,66973,20,False,Austin
67,Male,146376,5,False,San Diego
60,Male,149395,10,False,Philadelphia
65,Female,118860,1,False,Indianapolis
49,Male,23029,8,False,Columbus
27,Male,47044,8,False,San Antonio
31,Female,59066,10,False,Columbus
61,Female,57727,9,False,Indianapolis
48,Male,141645,1,False,San Francisco
68,Female,105205,19,False,Charlotte
17,Female,47143,10,False,New York
23,Male,71979,9,False,Washington
31,Male,66936,20,False,Houston
65,Male,144881,17,False,Austin
68,Male,83040,19,False,Fort Worth
30,Male,39263,10,False,San Diego
66,Male,90524,5,False,Austin
62,Female,79807,11,False,Columbus
17,Male,58189,10,False,Phoenix
74,Male,101473,19,False,San Diego
19,Male,58435,6,False,Dallas
81,Female,111565,7,False,Denver
27,Male,63413,1,False,Indianapolis
66,Female,147375,3,False,Jacksonville
45,Male,118684,8,False,San Francisco
56,Male,84623,3,False,Chicago
63,Male,62011,4,False,San Jose
33,Male,24212,5,False,Philadelphia
56,Male,72655,17,False,San Diego
47,Male,30915,10,False,Charlotte
83,Female,144535,1,False,Philadelphia
57,Male,49436,8,False,Philadelphia
42,Male,129007,18,False,Fort Worth
32,Male,96770,10,False,Phoenix
29,Male,55552,13,False,San Diego
51,Female,113400,14,False,Charlotte
39,Female,22854,15,False,Fort Worth
24,Male,71403,16,False,Indianapolis
92,Male,146671,20,True,Denver
64,Male,111043,1,False,San Jose
47,Male,34585,18,False,Houston
73,Male,76505,12,False,San Antonio
51,Male,121984,11,False,Dallas
80,Male,107087,9,False,Columbus
72,Male,146504,9,False,Charlotte
17,Male,23378,8,False,Charlotte
62,Male,137411,5,False,Columbus
95,Female,148483,11,False,Houston
81,Male,106320,18,False,Dallas
54,Male,100755,12,False,Chicago
52,Female,135769,16,False,Houston
30,Female,79291,8,False,San Francisco
91,Female,127233,19,False,Philadelphia
59,Female,136367,5,False,Phoenix
27,Female,25084,12,False,Fort Worth
90,Male,147603,2,True,Denver
51,Male,131580,2,False,Dallas
62,Female,71318,6,False,Fort Worth
37,Female,51959,2,False,Phoenix
33,Male,42038,14,False,Fort Worth
83,Female,139760,19,False,Austin
93,Male,149219,5,True,Denver
54,Female,117110,3,False,Fort Worth
82,Male,122997,5,False,Columbus
46,Female,70981,17,False,New York
80,Female,105530,18,False,Philadelphia
64,Female,112317,18,False,San Diego
51,Male,123797,2,False,Dallas
46,Male,136287,2,False,San Diego
84,Female,132789,16,False,Dallas
56,Male,97509,19,False,San Diego
93,Female,137594,14,False,Washington
64,Male,83765,15,False,San Francisco
35,Male,85356,10,False,Phoenix
60,Male,58974,2,False,Columbus
64,Male,118711,6,False,Seattle
44,Female,78362,19,False,Fort Worth
90,Male,124625,9,True,Denver
29,Male,65280,3,False,Philadelphia
53,Female,109501,16,False,San Francisco
65,Male,45685,7,False,Seattle
66,Male,100262,9,False,Houston
32,Female,49113,8,False,Charlotte
59,Male,30696,13,False,Seattle
47,Female,121535,2,False,New York
51,Female,118210,4,False,New York
87,Female,136944,12,False,San Francisco
81,Male,119989,6,False,Charlotte
61,Female,35769,9,False,Phoenix
61,Female,139775,10,False,Denver
41,Male,113148,15,False,San Jose
48,Female,64068,4,False,San Diego
25,Male,44739,18,False,Dallas
52,Female,55501,2,False,San Antonio
85,Male,142729,4,False,San Antonio
62,Male,107689,3,False,Chicago
54,Female,92150,9,False,Jacksonville
76,Male,92068,1,False,Los Angeles
45,Male,34847,15,False,Philadelphia
52,Female,21738,9,False,Fort Worth
75,Female,111708,2,False,Houston
40,Female,80555,5,False,Phoenix
46,Male,58931,17,False,San Francisco
45,Male,91561,10,False,San Francisco
23,Female,70841,13,False,San Antonio
43,Female,54059,20,False,Charlotte
68,Female,104073,14,False,Jacksonville
52,Male,76317,4,False,Houston
27,Female,28664,3,False,Columbus
74,Male,84135,15,False,Indianapolis
64,Male,142227,8,False,Chicago
27,Male,25395,8,False,San Francisco
77,Male,134633,13,False,San Diego
47,Female,43000,2,False,San Diego
65,Male,141071,11,False,San Francisco
31,Male,32846,17,False,Seattle
36,Male,54141,12,False,San Jose
26,Male,66795,16,False,San Diego
42,Male,111143,12,False,Houston
49,Female,90102,1,False,Denver
51,Female,96880,7,False,Washington
72,Female,135331,6,False,San Antonio
60,Male,88288,17,False,Indianapolis
59,Female,99140,1,False,Seattle
39,Male,96979,18,False,Los Angeles
26,Female,72198,17,False,Indianapolis
59,Male,39719,15,True,Denver
51,Male,46016,1,False,San Jose
62,Female,94340,11,False,San Francisco
72,Male,112286,15,False,Phoenix
22,Male,47769,16,False,Austin
52,Male,138758,8,False,Dallas
61,Female,98242,3,False,Indianapolis
29,Male,82616,9,False,San Jose
62,Male,90846,9,False,Los Angeles
37,Female,89468,15,False,San Jose
51,Female,38727,4,False,Fort Worth
38,Female,75101,8,False,Washington
41,Male,53435,15,False,Austin
57,Female,122452,6,False,Charlotte
60,Male,38274,10,False,Jacksonville
23,Male,76626,2,False,Los Angeles
68,Female,136207,19,False,Chicago
57,Male,148578,10,False,San Diego
49,Male,112481,9,False,Fort Worth
84,Female,144751,18,False,Indianapolis
79,Male,126877,5,False,San Antonio
73,Female,86800,4,False,Houston
43,Male,84238,13,False,Los Angeles
34,Male,40717,5,False,San Diego
44,Male,59675,16,False,Austin
29,Male,21376,1,False,Phoenix
42,Male,68568,7,False,Jacksonville
46,Male,116006,11,False,Fort Worth
68,Female,116022,15,False,San Antonio
58,Female,135833,17,False,San Jose
78,Female,136830,13,False,Fort Worth
52,Female,97739,11,False,Denver
33,Male,90717,11,False,Jacksonville
51,Female,33137,3,False,Seattle
43,Female,67059,7,False,Jacksonville
79,Female,132519,20,False,Denver
51,Male,36477,12,True,Denver
45,Male,128812,10,False,Houston
19,Female,38149,20,False,Denver
67,Male,145853,9,False,Washington
32,Female,38067,20,False,Fort Worth
44,Female,127593,7,False,San Diego
39,Male,42892,2,False,San Antonio
31,Female,76987,12,False,Denver
61,Male,77746,4,False,Washington
79,Female,99489,4,False,San Francisco
55,Female,43084,2,False,Denver
46,Female,64122,7,False,Denver
53,Male,93260,11,False,Jacksonville
60,Female,62301,8,False,San Francisco
73,Male,116179,11,False,Indianapolis
45,Male,64467,6,False,New York
56,Male,106444,17,False,Seattle
68,Female,84460,17,False,Chicago
59,Male,58667,5,False,San Jose
51,Male,26654,12,False,Washington
53,Female,121535,13,False,Indianapolis
47,Male,146608,3,False,Washington
5,Male,20823,14,False,Houston
18,Male,50311,10,False,Seattle
81,Male,116229,14,False,Columbus
42,Male,74548,11,False,Jacksonville
22,Female,45760,2,False,San Jose
54,Male,47479,6,False,Austin
57,Female,128086,18,False,Columbus
68,Female,135067,13,False,San Jose
55,Female,116506,18,False,San Francisco
62,Female,73839,2,False,Columbus
76,Male,131618,16,False,Seattle
62,Male,50806,5,False,San Diego
60,Male,127958,9,False,Washington
8,Female,27825,11,False,Phoenix
56,Female,41513,8,False,Seattle
53,Female,69695,4,False,Columbus
65,Male,136971,7,False,Columbus
52,Male,49004,13,False,Jacksonville
58,Male,90098,7,False,New York
45,Female,132415,12,False,Seattle
84,Female,139078,7,False,San Jose
19,Female,58732,16,False,Fort Worth
70,Female,109838,17,False,Chicago
96,Female,138792,11,False,San Jose
34,Female,82731,15,False,Los Angeles
54,Male,45605,19,False,Charlotte
49,Male,62553,8,False,Los Angeles
50,Male,53235,1,False,Columbus
84,Male,114313,15,False,Chicago
43,Male,59891,12,False,Dallas
76,Female,80843,8,False,Dallas
77,Female,94679,9,False,San Jose
55,Male,117415,11,False,San Diego
71,Female,108761,15,False,New York
6,Male,24296,19,False,San Diego
61,Male,115163,12,True,Denver
81,Female,114970,6,False,Fort Worth
35,Female,75939,20,False,Fort Worth
52,Female,61236,4,False,San Antonio
10,Male,35879,16,False,New York
55,Female,108631,1,False,Jacksonville
55,Male,59202,16,False,Philadelphia
38,Female,40116,19,False,Houston
54,Male,40969,7,False,Fort Worth
14,Male,47673,1,False,San Antonio
41,Male,100945,17,False,Indianapolis
71,Male,78751,12,False,San Diego
53,Male,59685,7,False,Jacksonville
36,Male,40100,11,False,Dallas
56,Male,95161,18,False,Indianapolis
32,Male,27066,17,False,Fort Worth
31,Male,52567,10,False,Seattle
42,Male,126174,19,False,San Diego
51,Male,120305,20,False,San Francisco
23,Male,32918,9,False,San Antonio
54,Male,26587,8,False,Jacksonville
85,Female,113092,2,False,Fort Worth
55,Female,68148,18,False,Phoenix
72,Male,143444,13,False,Indianapolis
62,Male,112340,4,False,Indianapolis
99,Female,149231,16,False,Austin
56,Male,22592,3,False,Seattle
71,Male,67207,16,False,Washington
65,Male,130465,7,False,Dallas
34,Female,86267,1,False,Austin
16,Female,26139,16,False,Houston
46,Female,38093,5,False,San Jose
75,Male,107094,18,False,Dallas
51,Male,28116,11,False,Houston
42,Male,73059,17,False,San Antonio
16,Male,52305,2,False,Columbus
71,Male,120394,2,False,Los Angeles
48,Male,29363,12,False,Philadelphia
22,Male,36533,16,False,Dallas
17,Male,46872,6,False,San Diego
34,Female,78548,3,False,Columbus
68,Female,126194,4,False,San Diego
68,Male,74237,4,False,Phoenix
42,Male,53134,9,False,Chicago
46,Male,63426,14,False,Charlotte
42,Male,121676,7,False,Indianapolis
43,Female,79652,19,False,San Diego
45,Male,35363,14,False,Austin
59,Female,71342,7,False,Chicago
39,Female,97564,19,False,Denver
75,Male,138103,1,False,Chicago
51,Male,76928,6,False,San Jose
17,Female,54761,7,False,Houston
7,Female,27010,18,False,Austin
53,Male,109828,14,False,San Jose
41,Female,129811,19,False,Phoenix
19,Male,56959,14,False,Philadelphia
33,Female,64495,1,False,Fort Worth
93,Female,149100,4,False,Los Angeles
58,Male,94832,6,False,Indianapolis
52,Male,149092,20,False,San Antonio
60,Female,77328,19,False,Los Angeles
39,Female,124620,15,False,Washington
46,Female,127591,7,False,San Antonio
11,Male,28494,1,False,Chicago
70,Male,72825,9,False,Indianapolis
17,Male,40747,2,False,Dallas
53,Male,60357,15,False,Los Angeles
26,Female,78918,5,False,Chicago
29,Male,60920,7,False,San Diego
42,Male,90572,2,False,San Diego
43,Female,80538,8,False,Washington
54,Female,50199,1,False,Chicago
24,Female,20496,8,False,Chicago
76,Male,142929,10,False,Columbus
58,Male,149905,14,False,Fort Worth
71,Female,112706,19,False,Jacksonville
51,Male,44380,17,False,Phoenix
58,Female,43940,9,False,Washington
36,Female,98668,20,False,Charlotte
56,Female,25804,7,False,San Francisco
76,Female,102725,14,False,Fort Worth
72,Male,132029,1,False,Charlotte
24,Male,80172,4,False,Charlotte
33,Female,77742,8,False,Charlotte
76,Female,104306,3,False,San Jose
72,Female,125573,3,False,Dallas
46,Male,90654,12,False,Indianapolis
31,Female,71493,6,False,Jacksonville
71,Female,124681,13,False,Jacksonville
71,Female,123007,10,False,Phoenix
49,Male,134530,8,False,Austin
61,Male,58099,14,False,New York
24,Male,59251,5,False,Austin
45,Male,42896,13,False,Fort Worth
85,Male,146028,2,False,New York
39,Male,47737,9,False,Denver
56,Female,90447,14,False,Washington
25,Female,43120,11,False,Philadelphia
66,Male,106109,10,False,Indianapolis
62,Male,61219,19,False,Austin
76,Male,126119,15,False,New York
37,Male,117864,3,False,San Antonio
30,Male,73333,18,False,Charlotte
77,Male,84363,13,False,Washington
18,Male,33707,17,False,Phoenix
43,Male,50738,10,False,Washington
51,Male,33152,8,False,Fort Worth
35,Male,61663,8,False,New York
27,Male,40099,20,False,Los Angeles
19,Female,50081,17,False,Seattle
17,Male,27871,17,False,Columbus
42,Male,63643,19,False,Charlotte
66,Female,100766,5,False,Houston
78,Male,146334,15,False,Seattle
76,Female,139494,3,False,Charlotte
48,Male,100130,5,False,San Francisco
12,Female,31975,6,False,New York
41,Female,40360,8,False,Los Angeles
62,Female,148115,11,False,Washington
28,Male,88628,19,False,Denver
43,Female,113908,5,False,Philadelphia
5,Male,20695,6,False,Seattle
49,Female,47743,10,False,Fort Worth
38,Male,65947,17,False,Indianapolis
53,Male,117728,15,False,Houston
47,Male,77429,10,False,Columbus
23,Male,23178,12,False,Los Angeles
56,Male,51937,17,False,Phoenix
15,Female,32733,2,False,San Jose
66,Female,53352,13,False,San Jose
26,Male,56326,19,False,Dallas
53,Male,130522,7,False,Fort Worth
29,Female,57582,16,False,Philadelphia
16,Male,30191,15,False,Los Angeles
28,Female,78667,8,False,Seattle
53,Female,115561,2,False,Columbus
83,Female,138664,9,False,Columbus
94,Male,136687,12,False,Phoenix
40,Male,87723,18,False,Philadelphia
42,Male,34377,5,False,Chicago
34,Female,46739,10,False,Washington
89,Male,132084,18,False,Austin
69,Male,117309,18,False,Phoenix
56,Female,107916,20,False,San Francisco
53,Male,81082,19,False,Columbus
18,Female,24409,18,False,Washington
95,Female,146540,9,False,Jacksonville
63,Female,117462,1,False,Washington
42,Female,134139,12,False,Dallas
19,Female,45458,6,False,Charlotte
17,Male,48012,20,False,Indianapolis
13,Male,20823,8,False,Los Angeles
60,Female,70838,17,False,Seattle
65,Female,101178,17,False,San Francisco
61,Female,75509,11,False,Chicago
23,Female,31511,4,False,Denver
55,Female,94737,17,False,Fort Worth
44,Male,82132,2,False,Denver
47,Female,122796,12,False,Denver
85,Male,129736,6,False,New York
51,Female,63614,8,False,Austin
17,Female,40439,13,False,Philadelphia
46,Male,21424,12,False,Philadelphia
78,Female,112777,16,False,Houston
88,Female,137710,16,False,Indianapolis
53,Female,103111,7,False,Washington
53,Male,40209,9,False,Jacksonville
35,Male,64525,4,False,San Jose
25,Female,58205,6,False,Washington
63,Female,80943,9,False,Jacksonville
28,Female,64294,1,False,San Antonio
55,Male,68432,17,False,Jacksonville
69,Female,124124,8,False,Philadelphia
56,Female,86765,14,False,San Francisco
17,Male,45058,4,False,Fort Worth
55,Male,120182,1,False,San Antonio
28,Female,75689,16,False,Houston
46,Male,23520,7,False,Washington
66,Male,57066,13,False,San Diego
67,Male,128584,16,False,San Diego
67,Female,82467,15,False,Houston
57,Male,109380,4,False,Charlotte
14,Female,36274,4,False,Jacksonville
53,Female,86424,13,False,San Antonio
8,Male,25418,8,False,San Francisco
35,Female,61509,4,False,Fort Worth
39,Female,115355,3,False,Jacksonville
50,Female,41846,20,False,Columbus
82,Male,109111,5,False,Seattle
67,Male,86539,18,False,Indianapolis
58,Male,87020,15,False,Los Angeles
71,Male,128016,14,False,Phoenix
59,Female,130559,10,False,San Antonio
47,Male,63968,14,False,Fort Worth
69,Male,119669,10,False,Dallas
11,Male,36432,2,False,Fort Worth
29,Male,65943,1,False,Jacksonville
91,Female,143999,3,False,Jacksonville
49,Female,57225,15,False,Austin
66,Female,86918,17,False,Charlotte
69,Female,96463,8,False,Dallas
46,Female,146054,5,False,Washington
62,Male,71084,5,False,Seattle
36,Female,68227,15,False,New York
70,Female,69838,13,False,Seattle
31,Male,55348,4,False,Los Angeles
29,Female,92567,1,False,San Antonio
54,Female,26863,8,False,San Francisco
17,Female,50841,18,False,Jacksonville
50,Male,65704,1,False,Washington
21,Female,52195,12,False,Phoenix
45,Female,57208,17,False,Denver
47,Male,124783,18,False,Columbus
47,Female,45929,2,False,Indianapolis
57,Male,24041,15,False,San Francisco
74,Male,72830,6,False,Phoenix
28,Male,80824,14,False,Phoenix
90,Male,129896,12,True,Denver
55,Female,112146,16,False,San Diego
35,Male,63291,5,False,Seattle
60,Female,73107,14,False,San Jose
40,Male,89484,1,False,Chicago
42,Female,41325,6,False,Houston
39,Female,81700,14,False,Phoenix
50,Male,97029,14,False,Phoenix
52,Male,123369,13,False,Dallas
64,Male,80453,5,False,San Diego
33,Male,60219,19,False,Charlotte
71,Female,69609,6,False,San Francisco
9,Female,35008,18,False,San Diego
71,Male,102735,7,False,Indianapolis
46,Male,95219,10,False,Washington
60,Female,87775,10,False,San Diego
54,Male,94590,18,False,Chicago
59,Female,80921,5,False,Charlotte
48,Male,91430,16,False,Indianapolis
21,Female,71802,16,False,Charlotte
49,Male,77991,3,False,Chicago
79,Male,95149,10,False,San Francisco
31,Male,69415,14,False,Philadelphia
74,Female,118165,4,False,Columbus
82,Female,102178,9,False,Philadelphia
